50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,home_team,away_team,match_date,block_offensive,pass_goal_assist,pass_straight,block_deflection,clearance_other,shot_deflected,injury_stoppage_in_chain,pass_miscommunication,foul_committed_penalty,foul_won_penalty,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,shot_saved_off_target,shot_saved_to_post,block_save_block,dribble_no_touch,shot_redirect,shot_follows_dribble,x,y,end_x,end_y,progression,is_line_breaking,zone_origin,zone_dest
,,,,,,,,,,,,,,,,,1.599331,,,,,,,,,,,,,14207fbf-4069-4e6c-b90f-b9d41a14536f,3837,,"[114.2, 55.8]",3773585,85,,,,,-1.5855012,ea95da59-e3ba-4797-8686-eb0715720511,Right Foot,True,,,"[113.9, 35.4]",High Pass,,20.402206,,,,Sergio Ramos García,5201.0,True,,,,,2,From Corner,Lucas Vázquez Iglesias,5200.0,Right Back,157,Real Madrid,220,['731e2b0a-3e70-473e-9d06-ca8c0928e204'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:52.008,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,114.2,55.8,113.9,35.4,-0.29999999999999716,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,1.583998,,,,,,,,,,,,,91d432a6-fc1e-494e-aca0-cf727fd6f083,3863,,"[85.8, 64.3]",3773585,86,,,,,-1.5604161,cd59e459-e907-4d86-8cca-cfb87b24f40d,Right Foot,,,,"[86.1, 35.4]",Ground Pass,,28.901558,,,,Vinícius José Paixão de Oliveira Júnior,18395.0,True,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,159,Real Madrid,220,['a9d527fe-fe0e-4731-bc67-19331c450f78'],46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:46.369,Pass,,Barcelona,Real Madrid,2020-10-24,,,,,,,,,,,,,,,,,,,,85.8,64.3,86.1,35.4,0.29999999999999716,False,Couloir droit,Autre
,,,,,,,,,,,,,,,,,0.586087,,,,,,,,,,,,,1dacf880-7d8b-4e3e-ad3e-da02053e3083,3430,,"[49.3, 44.4]",3773552,72,,,,,-1.3182421,2d2e0d66-30b6-45d6-ba04-231adb623699,Left Foot,,,,"[52.5, 32.0]",Ground Pass,,12.806249,,,,Javier Ontiveros Parra,20063.0,True,,,,,2,Regular Play,Idrissa Doumbia,23307.0,Center Defensive Midfield,148,Huesca,902,['67e6a8a3-0e68-4d00-a435-20010f3274dd'],27,,,,,,,,,,,,,,,,,,Huesca,902,00:27:27.749,Pass,,Huesca,Barcelona,2021-01-03,,,,,,,,,,,,,,,,,,,,49.3,44.4,52.5,32.0,3.200000000000003,False,Autre,Autre
,,,,,,,,,,,,,,,,,1.345251,,,,,,,,,,,,,bf698d43-6792-40f2-8112-53da22fe293b,3947,,"[80.6, 2.5]",3773552,84,,,,,0.8739036,9803c7f9-ba4e-4c55-b464-5378253d74b3,Left Foot,,,,"[107.3, 34.4]",High Pass,,41.599277,,,,Shinji Okazaki,3810.0,True,,,,,2,Regular Play,Javier Galán Gil,23322.0,Left Back,178,Huesca,902,['76dbdada-b479-49f0-bfc9-0d346d1fb8d3'],26,,,,,,,,,,,,,,,,,,Huesca,902,00:39:26.348,Pass,,Huesca,Barcelona,2021-01-03,,,,,,,,,,,,,,,,,,,,80.6,2.5,107.3,34.4,26.700000000000003,True,Couloir gauche,Surface centrale
,,,,,,,,,,,,,,,,,0.817928,,,,,,,,,,,,,33155cb5-57f8-4f2c-85e4-f9703c7bab6e,145,,"[116.3, 15.7]",3773672,3,,,,,1.7726601,0aa5cffa-0377-4035-a630-e550b021a3a2,Left Foot,True,,,"[111.9, 37.2]",High Pass,,21.945614,,,,Lucas Ariel Ocampos,4345.0,True,,,,,1,From Corner,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Left Wing,13,Sevilla,213,['11d351f3-c127-4798-9fba-4a72e64857f7'],41,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:41.688,Pass,,Barcelona,Sevilla,2020-10-04,,,,,,,,,,,,,,,,,,,,116.3,15.7,111.9,37.2,-4.3999999999999915,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,3.603164,,,,,,,,,,,,,ea062108-696e-4e4c-be64-de2a1fe3136f,228,,"[89.5, 66.3]",3773672,5,,,,,-1.4273237,1ca4ed44-71b9-4620-97d5-12a371d566c0,Right Foot,,,,"[97.2, 13.0]",High Pass,,53.85332,,,,Lucas Ariel Ocampos,4345.0,True,True,,,,1,Regular Play,Jesús Navas González,6821.0,Right Back,17,Sevilla,213,['8eb760c0-768c-4c16-86f3-272a2e297cfd'],18,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:18.494,Pass,,Barcelona,Sevilla,2020-10-04,,,,,,,,,,,,,,,,,,,,89.5,66.3,97.2,13.0,7.700000000000003,False,Couloir droit,Couloir gauche
,,,,,,,,,,,,,,,,,1.94625,,,,,,,,,,,,,90bb5117-c67d-4687-bda0-751c15e37e87,2487,,"[116.6, 54.1]",3773672,53,,,,,3.1415927,b72b6e70-a072-496a-9474-849f34a8a020,Left Foot,,,,"[97.5, 54.1]",High Pass,,19.1,,,,Joan Jordán Moreno,6701.0,True,,,,,2,From Corner,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,102,Sevilla,213,['f4eb5382-55b3-45d0-b217-4ae87ec40e25'],36,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:36.988,Pass,,Barcelona,Sevilla,2020-10-04,,,,,,,,,,,,,,,,,,,,116.6,54.1,97.5,54.1,-19.099999999999994,False,Autre,Half-space droit
,,,,,,,,,,,,,,,,,0.981821,,,,,,,,,,,,,89a8dc0b-3b5b-40f7-9f1a-c324d1291dfc,3070,,"[98.5, 60.9]",3773672,65,,,,,-1.9745158,a90e7537-486d-4acf-bf69-490de546be87,Left Foot,,,,"[89.7, 40.3]",Ground Pass,,22.400892,,,,Ivan Rakitić,5470.0,True,,,,,2,From Throw In,Munir El Haddadi Mohamed,6616.0,Right Wing,120,Sevilla,213,['7a21366b-5722-479c-b4d6-eb7903e026a7'],50,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:50.321,Pass,,Barcelona,Sevilla,2020-10-04,,,,,,,,,,,,,,,,,,,,98.5,60.9,89.7,40.3,-8.799999999999997,False,Half-space droit,Autre
,,,,,,,,,,,,,,,,,1.34357,,,,,,,,,,,,,0ba88043-28e0-43fa-9a9a-11c1067fedad,3097,,"[120.0, 80.0]",3773672,67,,,,,-1.755165,639ed864-53c4-45c0-a819-2740cb0f360c,Right Foot,,,,"[113.1, 43.0]",High Pass,,37.63788,,,True,Jules Koundé,4445.0,True,,Outswinging,,Corner,2,From Corner,Joan Jordán Moreno,6701.0,Left Center Midfield,122,Sevilla,213,['3f1bdfdc-f139-450b-aa64-2f26d22c339a'],5,,,,,,,,,,,,,,,,,,Sevilla,213,00:22:05.890,Pass,,Barcelona,Sevilla,2020-10-04,,,,,,,,,,,,,,,,,,,,120.0,80.0,113.1,43.0,-6.900000000000006,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,1.352989,,,,,,,,,,,,,fb42e12c-5148-4798-9dc3-1d9fc801725e,3125,,"[120.0, 80.0]",3773672,68,,,,,-1.8415892,f145f5a0-8d54-422c-a3fc-0850b5231fc8,Right Foot,,,,"[110.7, 46.5]",High Pass,,34.766937,,,True,Jules Koundé,4445.0,True,,Outswinging,,Corner,2,From Corner,Joan Jordán Moreno,6701.0,Left Center Midfield,125,Sevilla,213,['793b060d-030a-4433-9d4b-1db23d7e9f15'],19,,,,,,,,,,,,,,,,,,Sevilla,213,00:23:19.203,Pass,,Barcelona,Sevilla,2020-10-04,,,,,,,,,,,,,,,,,,,,120.0,80.0,110.7,46.5,-9.299999999999997,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,1.754529,,,,,,,,,,,,,7e0f4304-45d2-4920-bf72-e55a75b29260,3278,,"[108.8, 65.8]",3773672,72,,,,,-1.4099464,798387cd-16b7-4c12-b036-8e9362f721f8,Right Foot,True,,,"[113.7, 35.6]",High Pass,,30.594934,,,,Youssef En-Nesyri,6301.0,True,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Back,134,Sevilla,213,['aa1df3ef-e628-4b02-89ad-3ae5d35c8902'],9,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:09.624,Pass,,Barcelona,Sevilla,2020-10-04,,,,,,,,,,,,,,,,,,,,108.8,65.8,113.7,35.6,4.900000000000006,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,0.880457,,,,,,,,,,,,,029f2cf0-b471-4037-8157-7a74c5c39152,3632,,"[82.5, 18.5]",3773672,83,,,,,1.4646875,22eaab93-7bcc-4bb5-85a5-14ad58d9f7c4,Right Foot,,,,"[84.3, 35.4]",Ground Pass,,16.995588,,,,Joan Jordán Moreno,6701.0,True,,,,,2,Regular Play,Nemanja Gudelj,16489.0,Right Center Midfield,152,Sevilla,213,['4abb0cf3-85d2-47b8-8aab-0de660407e56'],19,,,,,,,,,,,,,,,,,,Sevilla,213,00:38:19.471,Pass,,Barcelona,Sevilla,2020-10-04,,,,,,,,,,,,,,,,,,,,82.5,18.5,84.3,35.4,1.7999999999999972,False,Half-space gauche,Autre
,,,,,,,,,,,,,,,,,1.163384,,,,,,,,,,,,,886845da-9284-44a9-98a0-85bd2b14711f,712,,"[97.0, 56.8]",3773587,17,,,,,-0.39334115,812caf4c-ac6b-4d89-9b2f-00e0420483a0,Right Foot,,,,"[111.7, 50.7]",High Pass,,15.915401,,,,Nemanja Maksimović,6901.0,True,,,,,1,Regular Play,Juan Camilo Hernández Suárez,11671.0,Left Center Forward,31,Getafe,216,['b3747220-1106-4341-b05b-f0d2db3ce503'],48,,,,,,,,,,,,,,,,,,Getafe,216,00:17:48.272,Pass,,Getafe,Barcelona,2020-10-17,,,,,,,,,,,,,,,,,,,,97.0,56.8,111.7,50.7,14.700000000000003,False,Half-space droit,Autre
,,,,,,,,,,,,,,,,,0.724292,,,,,,,,,,,,,6925d5fa-0ada-4c20-b64c-7e2e249394d7,934,,"[91.2, 52.4]",3773587,21,,,,,-1.2558484,57896e89-58cc-47e1-9d37-dc35156a67b2,Right Foot,,,,"[98.4, 30.3]",Ground Pass,,23.243279,,,,Marc Cucurella Saseta,17620.0,True,,,,,1,From Goal Kick,Juan Camilo Hernández Suárez,11671.0,Left Center Forward,38,Getafe,216,['b9acad8c-24d6-4c71-97ec-7c92b0130a8e'],45,,,,,,,,,,,,,,,,,,Getafe,216,00:21:45.247,Pass,,Getafe,Barcelona,2020-10-17,,,,,,,,,,,,,,,,,,,,91.2,52.4,98.4,30.3,7.200000000000003,False,Half-space droit,Autre
,,,,,,,,,,,,,,,,,0.737449,,,,,,,,,,,,,fdfa6d72-6da7-45e7-be08-29bc9e52021e,1025,,"[110.8, 22.6]",3773587,24,,,,,1.8823432,f12e56af-20a2-4889-a7c6-a1133d27cbe9,Left Foot,True,,,"[107.0, 34.4]",Ground Pass,,12.396773,,,,Mathías Olivera Miramontes,7104.0,True,,,,,1,From Free Kick,Juan Camilo Hernández Suárez,11671.0,Left Center Forward,40,Getafe,216,['dea5de85-45d3-4e74-861c-4aa199919b83'],36,,,,,,,,,,,,,,,,,,Getafe,216,00:24:36.250,Pass,,Getafe,Barcelona,2020-10-17,,,,,,,,,,,,,,,,,,,,110.8,22.6,107.0,34.4,-3.799999999999997,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,2.926647,,,,,,,,,,,,,8e2e2421-3f6e-480d-8197-012a539ab74d,2786,,"[50.0, 22.6]",3773587,82,,,,,-0.07165927,13999384-f9d8-45b3-847f-34be0d27fcba,Right Foot,,,,"[90.4, 19.7]",High Pass,,40.503952,,,,Juan Camilo Hernández Suárez,11671.0,True,,Through Ball,True,,2,From Counter,Enes Ünal,6760.0,Right Center Forward,126,Getafe,216,['7e41cae6-215e-4955-a9d8-1a18eb0b2802'],42,,,,,,,,,,,,,,,,,,Getafe,216,00:37:42.351,Pass,,Getafe,Barcelona,2020-10-17,,,,,,,,,,,,,,,,,,,,50.0,22.6,90.4,19.7,40.400000000000006,True,Autre,Half-space gauche
,,,,,,,,,,,,,,,,,2.144149,,,,,,,,,,,,,7550f335-e2cc-4a41-b40b-86a033a89e3f,2954,,"[36.6, 14.2]",3773587,88,,,,,0.9044341,264858bb-e976-4072-abdb-b6237f2c638f,Right Foot,,,,"[63.1, 47.9]",Low Pass,,42.8712,,,,Juan Camilo Hernández Suárez,11671.0,True,,,,,2,From Counter,Marc Cucurella Saseta,17620.0,Left Midfield,136,Getafe,216,['d6e4b0ae-7476-4fa8-a5ec-23b55e8ef571'],21,,,,,,,,,,,,,,,,,,Getafe,216,00:43:21.301,Pass,,Getafe,Barcelona,2020-10-17,,,,,,,,,,,,,,,,,,,,36.6,14.2,63.1,47.9,26.5,True,Autre,Distance
,,,,,,,,,,,,,,,,,1.003329,,,,,,,,,,,,,2d88839e-3f95-44b7-abee-1122dfe6938f,284,,"[105.4, 22.4]",3773656,4,,,,,2.2736754,101fb1d5-7731-454e-b756-29c5732fabe8,Right Foot,,,,"[99.3, 29.6]",Ground Pass,,9.436631,,,,Saúl Ñíguez Esclapez,6381.0,True,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,6,Atlético Madrid,212,['e348af6f-a9ae-4d3b-b8af-89a9690d7fd6'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:31.524,Pass,,Atlético Madrid,Barcelona,2020-11-21,,,,,,,,,,,,,,,,,,,,105.4,22.4,99.3,29.6,-6.1000000000000085,False,Autre,Half-space gauche
,,,,,,,,,,,,,,,,,1.653922,,,,,,,,,,,,,39393d39-fb63-4bcc-a523-2739ae381257,536,,"[100.5, 58.7]",3773656,10,,,,,-0.43046477,3f5a3a05-0ba4-4880-817f-5861425cb049,Left Foot,,,,"[110.3, 54.2]",Ground Pass,,10.783784,,,,Marcos Llorente Moreno,6840.0,True,,Through Ball,True,,1,From Corner,Ángel Martín Correa,6377.0,Right Center Forward,15,Atlético Madrid,212,"['19803f43-b6c2-48a6-a1fe-d8a7c0606716', 'e5fbf9ab-6fa0-4399-9c73-585237e64901']",59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:59.244,Pass,True,Atlético Madrid,Barcelona,2020-11-21,,,,,,,,,,,,,,,,,,,,100.5,58.7,110.3,54.2,9.799999999999997,False,Half-space droit,Autre
,,,,,,,,,,,,,,,,,0.473256,,,,,,,,,,,,,68ec6323-90c8-4dd8-9210-4913c7252bd2,1519,,"[92.9, 27.3]",3773656,34,,,,,-2.8546538,f5aa826c-8e77-4d3d-a812-b6f36ca32f82,Left Foot,,,,"[86.8, 25.5]",Ground Pass,,6.3600316,,,,Saúl Ñíguez Esclapez,6381.0,True,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,56,Atlético Madrid,212,"['850a3428-a4bf-46ce-864e-c078dd341775', 'a0544de8-a4e2-411b-a21d-a16abb22afa8']",8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:08.431,Pass,True,Atlético Madrid,Barcelona,2020-11-21,,,,,,,,,,,,,,,,,,,,92.9,27.3,86.8,25.5,-6.1000000000000085,False,Half-space gauche,Half-space gauche
,,,,,,,,,,,,,,,,,2.858384,,,,,,,,,,,,,523b4917-3cc9-4117-9567-550d09f8a3d1,2426,,"[103.6, 63.6]",3773656,49,,,,,-0.8893169,,Right Foot,True,,,"[118.2, 45.6]",Ground Pass,,23.176712,,Incomplete,,Ángel Martín Correa,6377.0,,,Through Ball,True,,2,From Throw In,Kieran Trippier,3308.0,Right Wing Back,81,Atlético Madrid,212,"['528947e2-3476-4083-8bc1-446c036f7483', '5df27266-00b4-48ba-9b46-05744431d11f']",4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:04.629,Pass,,Atlético Madrid,Barcelona,2020-11-21,,,,,,,,,,,,,,,,,,,,103.6,63.6,118.2,45.6,14.600000000000009,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,2.435265,,,,,,,,,,,,,6cd97afc-3961-46cf-bc85-4ad6d8c7f103,2807,,"[115.8, 70.8]",3773656,58,,,,,-1.8664516,4c63199e-8e4b-4643-8784-516d150ef7b2,Right Foot,True,,,"[104.5, 33.7]",High Pass,,38.782726,,,,Saúl Ñíguez Esclapez,6381.0,True,,,,,2,From Free Kick,Kieran Trippier,3308.0,Right Wing Back,100,Atlético Madrid,212,['6e9af18b-fb36-497a-b5a7-e22638473a4a'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:11.124,Pass,,Atlético Madrid,Barcelona,2020-11-21,,,,,,,,,,,,,,,,,,,,115.8,70.8,104.5,33.7,-11.299999999999997,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,0.649868,,,,,,,,,,,,,789592d0-64ac-4edc-b2f9-cb8cc6aa38e0,3158,,"[83.4, 44.5]",3773656,68,,,,,-1.4654189,93afba85-0f65-4d39-bad4-1072b9df8305,Right Foot,,,,"[84.5, 34.1]",Low Pass,,10.458012,,,,João Félix Sequeira,12041.0,True,,,,,2,From Goal Kick,Ángel Martín Correa,6377.0,Right Center Forward,115,Atlético Madrid,212,"['5a5c5a25-d73d-44d9-b837-acdd7e540189', 'ae1f8298-99bd-4265-a5e0-5434d9edb0d9']",17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:17.414,Pass,True,Atlético Madrid,Barcelona,2020-11-21,,,,,,,,,,,,,,,,,,,,83.4,44.5,84.5,34.1,1.0999999999999943,False,Autre,Autre
,,,,,,,,,,,,,,,,,1.199629,,,,,,,,,,,,,7e2bcd4f-2eb3-4cfd-a7b0-af159715c234,3234,,"[120.0, 80.0]",3773656,69,,,,,-1.7149507,fdda3c00-1057-4e9b-a15b-aca1d262c28d,Right Foot,,,,"[115.5, 49.0]",High Pass,,31.324911,,,True,Saúl Ñíguez Esclapez,6381.0,True,,Outswinging,,Corner,2,From Corner,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,116,Atlético Madrid,212,['705c2225-f1f7-4386-9df2-6b36da5a87dd'],48,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:48.096,Pass,,Atlético Madrid,Barcelona,2020-11-21,,,,,,,,,,,,,,,,,,,,120.0,80.0,115.5,49.0,-4.5,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,2.940316,,,,,,,,,,,,,f8aa4af9-90f6-48de-a429-1d6482d22f00,3307,,"[85.1, 20.9]",3773656,71,,,,,-0.7022569,515888df-c694-4be7-af33-a82c17a3da27,Right Foot,,,,"[105.9, 3.3]",Ground Pass,,27.247019,,,,Yannick Ferreira Carrasco,5633.0,True,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,121,Atlético Madrid,212,['0b94562d-c537-4baf-967f-0783a50470cc'],54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:54.690,Pass,,Atlético Madrid,Barcelona,2020-11-21,,,,,,,,,,,,,,,,,,,,85.1,20.9,105.9,3.3,20.80000000000001,True,Half-space gauche,Autre
,,,,,,,,,,,,,,,,,1.378273,,,,,,,,,,,,,1f14c950-a869-41c6-b3fe-51e2fb9dffc5,3738,,"[102.0, 36.4]",3773656,82,,,,,2.9482348,8ea379e0-7cf2-4e25-8f79-d683806f9fc4,Right Foot,,,,"[87.7, 39.2]",Low Pass,,14.5715475,,,,Ángel Martín Correa,6377.0,True,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Right Center Midfield,138,Atlético Madrid,212,['53972786-1ff4-44cf-b896-50a846e08d6b'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:07.003,Pass,,Atlético Madrid,Barcelona,2020-11-21,,,,,,,,,,,,,,,,,,,,102.0,36.4,87.7,39.2,-14.299999999999997,False,Surface centrale,Autre
,,,,,,,,,,,,,,,,,3.931967,,,,,,,,,,,,,fc550c4c-709d-4f8a-99cb-30896c2b4a8f,176,,"[53.3, 25.0]",3773377,2,,,,,-0.24040465,a8b4f4c6-970a-42a7-ad74-d39c285a348c,Left Foot,,,,"[94.5, 14.9]",Low Pass,,42.419926,,,,Gonçalo Manuel Ganchinho Guedes,4367.0,True,,,,Recovery,1,From Counter,Denis Cheryshev,5186.0,Left Midfield,5,Valencia,207,['866da2d7-1317-4896-a2d7-a0b8dc67de86'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:02:34.020,Pass,,Barcelona,Valencia,2020-12-19,,,,,,,,,,,,,,,,,,,,53.3,25.0,94.5,14.9,41.2,True,Autre,Couloir gauche
,,,,,,,,,,,,,,,,,1.97474,,,,,,,,,,,,,e1904c94-27bd-499f-b346-663db2a64131,532,,"[63.8, 73.5]",3773377,9,,,,,-0.46955597,,Right Foot,,,,"[90.8, 59.8]",High Pass,,30.27689,,Incomplete,,Carlos Soler Barragán,6583.0,,,Through Ball,True,,1,From Free Kick,Daniel Wass,6797.0,Right Back,15,Valencia,207,"['5e39068b-b168-4368-bb98-ddc60e30f6fc', '9d468365-0e8f-4362-a13d-652a6263df2d']",8,,,,,,,,,,,,,,,,,,Valencia,207,00:09:08.402,Pass,,Barcelona,Valencia,2020-12-19,,,,,,,,,,,,,,,,,,,,63.8,73.5,90.8,59.8,27.0,True,Couloir droit,Half-space droit
,,,,,,,,,,,,,,,,,2.274785,,,,,,,,,,,,,3ca43176-969a-46f9-b59b-25dc35d79e8e,989,,"[63.8, 80.0]",3773377,20,,,,,-1.2009684,5135cbf4-4605-476a-a3ac-12711cf7b1a6,,,,,"[72.6, 57.3]",Low Pass,,24.346046,,,,Gonçalo Manuel Ganchinho Guedes,4367.0,True,,,,Throw-in,1,From Throw In,Daniel Wass,6797.0,Right Back,37,Valencia,207,['695ec1d6-71cd-463e-9787-710aa7c05704'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:20:11.868,Pass,,Barcelona,Valencia,2020-12-19,,,,,,,,,,,,,,,,,,,,63.8,80.0,72.6,57.3,8.799999999999997,False,Couloir droit,Distance
,,,,,,,,,,,,,,,,,2.326597,,,,,,,,,,,,,a519f509-1cce-4167-8903-67976031a665,1326,,"[106.0, 41.1]",3773377,25,,,,,-1.297137,2dea091e-4c15-4a9f-805a-1f270210349b,Left Foot,,,,"[109.2, 29.7]",Ground Pass,,11.840608,,,,José Luis Gayà Peña,6596.0,True,,,,Recovery,1,Regular Play,Yunus Dimoara Musah,38792.0,Right Midfield,49,Valencia,207,['1c5621f5-0aac-4839-b06e-b4ecae9a0f07'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:25:44.588,Pass,,Barcelona,Valencia,2020-12-19,,,,,,,,,,,,,,,,,,,,106.0,41.1,109.2,29.7,3.200000000000003,False,Surface centrale,Autre
,,,,,,,,,,,,,,,,,1.536846,,,,,,,,,,,,,181d7387-dd6e-416b-9c95-94cfd6c15163,1350,,"[102.4, 17.9]",3773377,28,,,,,2.2716508,7fee26cd-7cfb-4049-afd6-8126d845a26f,Right Foot,,,,"[97.0, 24.3]",Ground Pass,,8.373769,,,,Carlos Soler Barragán,6583.0,True,,,,Recovery,1,Regular Play,Gonçalo Manuel Ganchinho Guedes,4367.0,Left Center Forward,51,Valencia,207,['182983f4-6348-4688-a258-bbd4843d7233'],9,,,,,,,,,,,,,,,,,,Valencia,207,00:28:09.379,Pass,,Barcelona,Valencia,2020-12-19,,,,,,,,,,,,,,,,,,,,102.4,17.9,97.0,24.3,-5.400000000000006,False,Autre,Half-space gauche
,,,,,,,,,,,,,,,,,2.260802,,,,,,,,,,,,,f3762727-0141-4d66-8253-9f9283dca8d9,1420,,"[120.0, 80.0]",3773377,32,,,,,-1.80371,da530e18-3edd-442b-9c93-e7476cd26c1b,Right Foot,,,,"[108.4, 31.1]",High Pass,,50.25704,,,True,Gabriel Armando de Abreu,6746.0,True,True,Outswinging,,Corner,1,From Corner,Carlos Soler Barragán,6583.0,Right Center Midfield,56,Valencia,207,['9d955d30-b6e0-4989-84c4-686c659a4ee5'],13,,,,,,,,,,,,,,,,,,Valencia,207,00:32:13.062,Pass,,Barcelona,Valencia,2020-12-19,,,,,,,,,,,,,,,,,,,,120.0,80.0,108.4,31.1,-11.599999999999994,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,1.189176,,,,,,,,,,,,,d22d3a77-fbe1-4c42-bd73-714683361179,1846,,"[114.7, 20.9]",3773377,44,,,,,1.5707964,734a7bcc-03a7-48a2-bbfb-b25d2a66f07a,Left Foot,,,,"[114.7, 23.7]",High Pass,,2.8,,,,Maximiliano Gómez González,6297.0,True,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,75,Valencia,207,"['5a5bd8d3-6654-4497-898e-333ff51d67c7', 'cf46e67d-070c-4316-9118-6945c490e1c6']",21,,,,,,,,,,,,,,,,,,Valencia,207,00:44:21.904,Pass,True,Barcelona,Valencia,2020-12-19,,,,,,,,,,,,,,,,,,,,114.7,20.9,114.7,23.7,0.0,False,Autre,Autre
,,,,,,,,,,,,,,,,,1.056431,,,,,,,,,,,,,3c7f3b8a-2bee-4026-8de4-549a683b3853,2125,,"[118.1, 58.7]",3773377,48,,,,,-2.1426713,171ae657-e6ec-4869-ad2f-901fbc96a139,Right Foot,True,True,,"[106.0, 39.9]",Ground Pass,,22.357325,,,,Denis Cheryshev,5186.0,True,,,,,2,From Free Kick,Gonçalo Manuel Ganchinho Guedes,4367.0,Left Center Forward,91,Valencia,207,['34a3a8be-db4a-4649-9b85-79afb50b50af'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:03:19.909,Pass,,Barcelona,Valencia,2020-12-19,,,,,,,,,,,,,,,,,,,,118.1,58.7,106.0,39.9,-12.099999999999994,False,Autre,Surface centrale
,,,,,,,,,,,,,,,,,0.373502,,,,,,,,,,,,,bb7dd108-c6d9-4dfe-979d-311746dc0bdc,2452,,"[106.8, 53.9]",3773377,57,,,,,-2.001935,4f66f933-e99a-490c-9560-a72ae98a39f9,Left Foot,,,,"[104.5, 48.9]",Ground Pass,,5.503635,,,,Uroš Račić,24267.0,True,,,,,2,From Free Kick,Alejandro Blanco Sánchez,25005.0,Right Midfield,100,Valencia,207,['1bc7cfc1-4a4d-4248-985b-e383d97cf377'],40,,,,,,,,,,,,,,,,,,Valencia,207,00:12:40.366,Pass,,Barcelona,Valencia,2020-12-19,,,,,,,,,,,,,,,,,,,,106.8,53.9,104.5,48.9,-2.299999999999997,False,Autre,Surface centrale
